"contact";"month";"day_of_week";"duration";"y"
"telephone";"may";"wed";720;"no"
"telephone";"may";"wed";92;"no"
"telephone";"may";"wed";188;"no"
"telephone";"may";"wed";70;"no"
"telephone";"may";"wed";141;"no"
"telephone";"may";"wed";395;"no"
"telephone";"may";"wed";629;"no"
"telephone";"may";"wed";261;"no"
"telephone";"may";"wed";502;"no"
"telephone";"may";"wed";446;"no"
"telephone";"may";"wed";131;"no"
"telephone";"may";"wed";198;"no"
"telephone";"may";"wed";312;"no"
"telephone";"may";"wed";275;"no"
"telephone";"may";"wed";120;"no"
"telephone";"may";"wed";333;"no"
"telephone";"may";"wed";113;"no"
"telephone";"may";"wed";150;"no"
"telephone";"may";"wed";91;"no"
"telephone";"may";"wed";296;"no"
"telephone";"may";"wed";128;"no"
"telephone";"may";"wed";298;"no"
"telephone";"may";"wed";326;"no"
"telephone";"may";"wed";292;"no"
"telephone";"may";"wed";215;"no"
"telephone";"may";"wed";97;"no"
"telephone";"may";"wed";32;"no"
"telephone";"may";"wed";162;"no"
"telephone";"may";"wed";421;"no"
"telephone";"may";"wed";268;"no"
"telephone";"may";"wed";232;"no"
"telephone";"may";"wed";152;"no"
"telephone";"may";"wed";104;"no"
"telephone";"may";"wed";852;"no"
"telephone";"may";"wed";159;"no"
"telephone";"may";"wed";416;"no"
"telephone";"may";"wed";174;"no"
"telephone";"may";"wed";139;"no"
"telephone";"may";"wed";193;"no"
"telephone";"may";"wed";294;"no"
"telephone";"may";"wed";102;"no"
"telephone";"may";"wed";124;"no"
"telephone";"may";"wed";143;"no"
"telephone";"may";"wed";231;"no"
"telephone";"may";"wed";128;"no"
"telephone";"may";"wed";74;"no"
"telephone";"may";"wed";105;"no"
"telephone";"may";"wed";992;"yes"
"telephone";"may";"wed";168;"no"
"telephone";"may";"wed";250;"no"
"telephone";"may";"wed";254;"no"
"telephone";"may";"wed";149;"no"
"telephone";"may";"wed";133;"no"
"telephone";"may";"wed";374;"no"
"telephone";"may";"wed";425;"no"
"telephone";"may";"wed";207;"no"
"telephone";"may";"wed";464;"no"
"telephone";"may";"wed";439;"no"
"telephone";"may";"wed";83;"no"
"telephone";"may";"wed";732;"yes"
"telephone";"may";"wed";149;"no"
"telephone";"may";"wed";142;"no"
"telephone";"may";"wed";121;"no"
"telephone";"may";"wed";359;"no"
"telephone";"may";"wed";112;"no"
"telephone";"may";"wed";274;"no"
"telephone";"may";"wed";325;"no"
"telephone";"may";"wed";1521;"no"
"telephone";"may";"wed";216;"no"
"telephone";"may";"wed";161;"no"
"telephone";"may";"wed";122;"no"
"telephone";"may";"wed";800;"no"
"telephone";"may";"wed";615;"no"
"telephone";"may";"wed";111;"no"
"telephone";"may";"wed";359;"no"
"telephone";"may";"wed";327;"no"
"telephone";"may";"wed";236;"no"
"telephone";"may";"wed";227;"no"
"telephone";"may";"wed";109;"no"
"telephone";"may";"wed";492;"no"
"telephone";"may";"wed";298;"no"
"telephone";"may";"wed";83;"no"
"telephone";"may";"wed";241;"no"
"telephone";"may";"wed";1138;"yes"
"telephone";"may";"wed";131;"no"
"telephone";"may";"wed";123;"no"
"telephone";"may";"wed";125;"no"
"telephone";"may";"wed";295;"no"
"telephone";"may";"wed";287;"no"
"telephone";"may";"wed";109;"no"
"telephone";"may";"wed";140;"no"
"telephone";"may";"wed";52;"no"
"telephone";"may";"wed";233;"no"
"telephone";"may";"wed";254;"no"
"telephone";"may";"wed";255;"no"
"telephone";"may";"wed";126;"no"
"telephone";"may";"wed";184;"no"
"telephone";"may";"wed";591;"yes"
"telephone";"may";"wed";294;"no"
"telephone";"may";"wed";285;"no"
"telephone";"may";"wed";173;"no"
"telephone";"may";"wed";336;"no"
"telephone";"may";"wed";344;"no"
"telephone";"may";"wed";786;"yes"
"telephone";"may";"wed";153;"no"
"telephone";"may";"wed";99;"no"
"telephone";"may";"wed";243;"no"
"telephone";"may";"wed";260;"no"
"telephone";"may";"wed";164;"no"
"telephone";"may";"wed";255;"no"
"telephone";"may";"wed";47;"no"
"telephone";"may";"wed";110;"no"
"telephone";"may";"wed";463;"no"
"telephone";"may";"wed";192;"no"
"telephone";"may";"wed";388;"no"
"telephone";"may";"wed";221;"no"
"telephone";"may";"wed";25;"no"
"telephone";"may";"wed";256;"no"
"telephone";"may";"wed";104;"no"
"telephone";"may";"wed";283;"no"
"telephone";"may";"wed";448;"no"
"telephone";"may";"wed";127;"no"
"telephone";"may";"wed";378;"no"
"telephone";"may";"wed";67;"no"
"telephone";"may";"wed";221;"no"
"telephone";"may";"wed";150;"no"
"telephone";"may";"wed";144;"no"
"telephone";"may";"wed";296;"no"
"telephone";"may";"wed";161;"no"
"telephone";"may";"wed";401;"no"
"telephone";"may";"wed";435;"no"
"telephone";"may";"wed";388;"no"
"telephone";"may";"wed";245;"no"
"telephone";"may";"wed";143;"no"
"telephone";"may";"wed";423;"no"
"telephone";"may";"wed";231;"no"
"telephone";"may";"wed";181;"no"
"telephone";"may";"wed";107;"no"
"telephone";"may";"wed";227;"no"
"telephone";"may";"wed";69;"no"
"telephone";"may";"wed";799;"no"
"telephone";"may";"wed";109;"no"
"telephone";"may";"wed";127;"no"
"telephone";"may";"wed";45;"no"
"telephone";"may";"wed";120;"no"
"telephone";"may";"wed";68;"no"
"telephone";"may";"wed";180;"no"
"telephone";"may";"wed";112;"no"
"telephone";"may";"wed";444;"no"
"telephone";"may";"wed";246;"no"
"telephone";"may";"wed";148;"no"
"telephone";"may";"wed";223;"no"
"telephone";"may";"wed";566;"no"
"telephone";"may";"wed";274;"no"
"telephone";"may";"wed";49;"no"
"telephone";"may";"wed";97;"no"
"telephone";"may";"wed";376;"no"
"telephone";"may";"wed";421;"no"
"telephone";"may";"wed";511;"no"
"telephone";"may";"wed";121;"no"
"telephone";"may";"wed";157;"no"
"telephone";"may";"wed";101;"no"
"telephone";"may";"wed";328;"no"
"telephone";"may";"wed";19;"no"
"telephone";"may";"wed";866;"no"
"telephone";"may";"wed";229;"no"
"telephone";"may";"wed";154;"no"
"telephone";"may";"wed";56;"no"
"telephone";"may";"wed";199;"no"
"telephone";"may";"wed";117;"no"
"telephone";"may";"wed";1581;"no"
"telephone";"may";"wed";185;"no"
"telephone";"may";"wed";202;"no"
"telephone";"may";"wed";279;"no"
"telephone";"may";"wed";180;"no"
"telephone";"may";"wed";530;"no"
"telephone";"may";"wed";129;"no"
"telephone";"may";"wed";60;"no"
"telephone";"may";"wed";432;"no"
"telephone";"may";"wed";516;"no"
"telephone";"may";"wed";617;"no"
"telephone";"may";"wed";179;"no"
"telephone";"may";"wed";125;"no"
"telephone";"may";"wed";262;"no"
"telephone";"may";"wed";396;"no"
"telephone";"may";"wed";294;"no"
"telephone";"may";"wed";171;"no"
"telephone";"may";"wed";614;"no"
"telephone";"may";"wed";118;"no"
"telephone";"may";"wed";485;"no"
"telephone";"may";"wed";406;"no"
"telephone";"may";"wed";287;"no"
"telephone";"may";"wed";216;"no"
"telephone";"may";"wed";37;"no"
"telephone";"may";"wed";650;"no"
"telephone";"may";"wed";590;"no"
"telephone";"may";"wed";55;"no"
"telephone";"may";"wed";166;"no"
"telephone";"may";"wed";371;"no"
"telephone";"may";"wed";48;"no"
"telephone";"may";"wed";72;"no"
"telephone";"may";"wed";55;"no"
"telephone";"may";"wed";92;"no"
"telephone";"may";"wed";196;"no"
"telephone";"may";"wed";96;"no"
"telephone";"may";"wed";144;"no"
"telephone";"may";"wed";474;"no"
"telephone";"may";"wed";559;"no"
"telephone";"may";"wed";1101;"no"
"telephone";"may";"wed";229;"no"
"telephone";"may";"wed";236;"no"
"telephone";"may";"wed";164;"no"
"telephone";"may";"wed";93;"no"
"telephone";"may";"wed";123;"no"
"telephone";"may";"wed";912;"no"
"telephone";"may";"wed";209;"no"
"telephone";"may";"wed";485;"no"
"telephone";"may";"wed";206;"no"
"telephone";"may";"wed";239;"no"
"telephone";"may";"wed";311;"no"
"telephone";"may";"wed";362;"no"
"telephone";"may";"wed";274;"no"
"telephone";"may";"wed";163;"no"
"telephone";"may";"wed";345;"no"
"telephone";"may";"wed";329;"no"
"telephone";"may";"wed";68;"no"
"telephone";"may";"wed";143;"no"
"telephone";"may";"wed";214;"no"
"telephone";"may";"wed";1062;"no"
"telephone";"may";"wed";258;"no"
"telephone";"may";"wed";253;"no"
"telephone";"may";"wed";106;"no"
"telephone";"may";"wed";688;"no"
"telephone";"may";"wed";103;"no"
"telephone";"may";"wed";349;"no"
"telephone";"may";"wed";170;"no"
"telephone";"may";"wed";78;"no"
"telephone";"may";"wed";194;"no"
"telephone";"may";"wed";126;"no"
"telephone";"may";"wed";224;"no"
"telephone";"may";"wed";98;"no"
"telephone";"may";"wed";252;"no"
"telephone";"may";"wed";607;"no"
"telephone";"may";"wed";331;"no"
"telephone";"may";"wed";398;"no"
"telephone";"may";"wed";103;"no"
"telephone";"may";"wed";241;"no"
"telephone";"may";"wed";803;"no"
"telephone";"may";"wed";203;"no"
"telephone";"may";"wed";96;"no"
"telephone";"may";"wed";238;"no"
"telephone";"may";"wed";153;"no"
"telephone";"may";"wed";481;"no"
"telephone";"may";"wed";119;"no"
"telephone";"may";"wed";245;"no"
"telephone";"may";"wed";152;"no"
"telephone";"may";"wed";418;"no"
"telephone";"may";"wed";421;"no"
"telephone";"may";"wed";198;"no"
"telephone";"may";"wed";175;"no"
"telephone";"may";"wed";374;"no"
"telephone";"may";"wed";51;"no"
"telephone";"may";"wed";263;"no"
"telephone";"may";"wed";257;"no"
"telephone";"may";"wed";229;"no"
"telephone";"may";"wed";154;"no"
"telephone";"may";"wed";278;"no"
"telephone";"may";"wed";306;"no"
"telephone";"may";"wed";114;"no"
"telephone";"may";"wed";24;"no"
"telephone";"may";"wed";79;"no"
"telephone";"may";"wed";169;"no"
"telephone";"may";"wed";332;"no"
"telephone";"may";"wed";263;"no"
"telephone";"may";"wed";353;"no"
"telephone";"may";"wed";108;"no"
"telephone";"may";"wed";441;"no"
"telephone";"may";"wed";46;"no"
"telephone";"may";"wed";266;"no"
"telephone";"may";"wed";222;"no"
"telephone";"may";"wed";1009;"no"
"telephone";"may";"wed";105;"no"
"telephone";"may";"wed";381;"no"
"telephone";"may";"wed";228;"no"
"telephone";"may";"wed";128;"no"
"telephone";"may";"wed";550;"no"
"telephone";"may";"wed";764;"no"
"telephone";"may";"wed";113;"no"
"telephone";"may";"wed";396;"no"
"telephone";"may";"wed";42;"no"
"telephone";"may";"wed";234;"no"
"telephone";"may";"wed";50;"no"
"telephone";"may";"wed";110;"no"
"telephone";"may";"wed";274;"no"
"telephone";"may";"wed";191;"no"
"telephone";"may";"wed";305;"no"
"telephone";"may";"wed";134;"no"
"telephone";"may";"wed";112;"no"
"telephone";"may";"wed";217;"no"
"telephone";"may";"wed";283;"no"
"telephone";"may";"wed";353;"no"
"telephone";"may";"wed";212;"no"
"telephone";"may";"wed";225;"no"
"telephone";"may";"wed";283;"no"
"telephone";"may";"wed";1273;"no"
"telephone";"may";"wed";1574;"yes"
"telephone";"may";"wed";139;"no"
"telephone";"may";"wed";62;"no"
"telephone";"may";"wed";256;"no"
"telephone";"may";"wed";245;"no"
"telephone";"may";"wed";161;"no"
"telephone";"may";"wed";245;"no"
"telephone";"may";"wed";89;"no"
"telephone";"may";"wed";591;"no"
"telephone";"may";"wed";113;"no"
"telephone";"may";"wed";517;"no"
"telephone";"may";"wed";193;"no"
"telephone";"may";"wed";231;"no"
"telephone";"may";"wed";348;"no"
"telephone";"may";"wed";299;"no"
"telephone";"may";"wed";103;"no"
"telephone";"may";"wed";253;"no"
"telephone";"may";"wed";73;"no"
"telephone";"may";"wed";164;"no"
"telephone";"may";"wed";244;"no"
"telephone";"may";"wed";191;"no"
"telephone";"may";"wed";157;"no"
"telephone";"may";"wed";548;"no"
"telephone";"may";"wed";114;"no"
"telephone";"may";"wed";126;"no"
"telephone";"may";"wed";161;"no"
"telephone";"may";"wed";333;"no"
"telephone";"may";"wed";155;"no"
"telephone";"may";"wed";152;"no"
"telephone";"may";"wed";145;"no"
"telephone";"may";"wed";66;"no"
"telephone";"may";"wed";123;"no"
"telephone";"may";"wed";74;"no"
"telephone";"may";"wed";248;"no"
"telephone";"may";"wed";275;"no"
"telephone";"may";"wed";984;"no"
"telephone";"may";"wed";1689;"yes"
"telephone";"may";"wed";84;"no"
"telephone";"may";"wed";27;"no"
"telephone";"may";"wed";130;"no"
"telephone";"may";"wed";489;"no"
"telephone";"may";"wed";41;"no"
"telephone";"may";"wed";159;"no"
"telephone";"may";"wed";276;"no"
"telephone";"may";"wed";196;"no"
"telephone";"may";"wed";81;"no"
"telephone";"may";"wed";865;"no"
"telephone";"may";"wed";149;"no"
"telephone";"may";"wed";281;"no"
"telephone";"may";"wed";122;"no"
"telephone";"may";"wed";361;"no"
"telephone";"may";"wed";944;"no"
"telephone";"may";"wed";319;"no"
"telephone";"may";"wed";35;"no"
"telephone";"may";"wed";143;"no"
"telephone";"may";"wed";22;"no"
"telephone";"may";"wed";90;"no"
"telephone";"may";"wed";505;"no"
"telephone";"may";"wed";17;"no"
"telephone";"may";"wed";404;"no"
"telephone";"may";"wed";238;"no"
"telephone";"may";"wed";71;"no"
"telephone";"may";"wed";309;"no"
"telephone";"may";"wed";408;"no"
"telephone";"may";"wed";157;"no"
"telephone";"may";"wed";280;"no"
"telephone";"may";"wed";374;"no"
"telephone";"may";"wed";365;"no"
"telephone";"may";"thu";177;"no"
"telephone";"may";"thu";238;"no"
"telephone";"may";"thu";31;"no"
"telephone";"may";"thu";425;"no"
"telephone";"may";"thu";77;"no"
"telephone";"may";"thu";223;"no"
"telephone";"may";"thu";239;"no"
"telephone";"may";"thu";116;"no"
"telephone";"may";"thu";308;"no"
"telephone";"may";"thu";137;"no"
"telephone";"may";"thu";162;"no"
"telephone";"may";"thu";134;"no"
"telephone";"may";"thu";175;"no"
"telephone";"may";"thu";125;"no"
"telephone";"may";"thu";211;"no"
"telephone";"may";"thu";180;"no"
"telephone";"may";"thu";67;"no"
"telephone";"may";"thu";196;"no"
"telephone";"may";"thu";342;"no"
"telephone";"may";"thu";156;"no"
"telephone";"may";"thu";813;"yes"
"telephone";"may";"thu";178;"no"
"telephone";"may";"thu";142;"no"
"telephone";"may";"thu";194;"no"
"telephone";"may";"thu";132;"no"
"telephone";"may";"thu";110;"no"
"telephone";"may";"thu";109;"no"
"telephone";"may";"thu";94;"no"
"telephone";"may";"thu";31;"no"
"telephone";"may";"thu";220;"no"
"telephone";"may";"thu";489;"no"
"telephone";"may";"thu";180;"no"
"telephone";"may";"thu";314;"no"
"telephone";"may";"thu";203;"no"
"telephone";"may";"thu";328;"no"
"telephone";"may";"thu";207;"no"
"telephone";"may";"thu";193;"no"
"telephone";"may";"thu";177;"no"
"telephone";"may";"thu";528;"no"
"telephone";"may";"thu";183;"no"
"telephone";"may";"thu";238;"no"
"telephone";"may";"thu";61;"no"
"telephone";"may";"thu";70;"no"
"telephone";"may";"thu";541;"yes"
"telephone";"may";"thu";41;"no"
"telephone";"may";"thu";93;"no"
"telephone";"may";"thu";149;"no"
"telephone";"may";"thu";35;"no"
"telephone";"may";"thu";262;"no"
"telephone";"may";"thu";151;"no"
"telephone";"may";"thu";135;"no"
"telephone";"may";"thu";221;"no"
"telephone";"may";"thu";604;"no"
"telephone";"may";"thu";86;"no"
"telephone";"may";"thu";65;"no"
"telephone";"may";"thu";380;"no"
"telephone";"may";"thu";11;"no"
"telephone";"may";"thu";184;"no"
"telephone";"may";"thu";405;"no"
"telephone";"may";"thu";20;"no"
"telephone";"may";"thu";202;"no"
"telephone";"may";"thu";235;"no"
"telephone";"may";"thu";75;"no"
"telephone";"may";"thu";134;"no"
"telephone";"may";"thu";255;"no"
"telephone";"may";"thu";462;"no"
"telephone";"may";"thu";80;"no"
"telephone";"may";"thu";56;"no"
"telephone";"may";"thu";418;"no"
"telephone";"may";"thu";139;"no"
"telephone";"may";"thu";96;"no"
"telephone";"may";"thu";39;"no"
"telephone";"may";"thu";231;"no"
"telephone";"may";"thu";66;"no"
"telephone";"may";"thu";204;"no"
"telephone";"may";"thu";159;"no"
"telephone";"may";"thu";129;"no"
"telephone";"may";"thu";200;"no"
"telephone";"may";"thu";187;"no"
"telephone";"may";"thu";166;"no"
"telephone";"may";"thu";144;"no"
"telephone";"may";"thu";323;"no"
"telephone";"may";"thu";194;"no"
"telephone";"may";"thu";82;"no"
"telephone";"may";"thu";521;"no"
"telephone";"may";"thu";269;"no"
"telephone";"may";"thu";285;"no"
"telephone";"may";"thu";1119;"yes"
"telephone";"may";"thu";294;"no"
"telephone";"may";"thu";106;"no"
"telephone";"may";"thu";158;"no"
"telephone";"may";"thu";152;"no"
"telephone";"may";"thu";12;"no"
"telephone";"may";"thu";187;"no"
"telephone";"may";"thu";268;"no"
"telephone";"may";"thu";193;"no"
"telephone";"may";"thu";95;"no"
"telephone";"may";"thu";60;"no"
"telephone";"may";"thu";206;"no"
"telephone";"may";"thu";155;"no"
"telephone";"may";"thu";216;"no"
"telephone";"may";"thu";103;"no"
"telephone";"may";"thu";107;"no"
"telephone";"may";"thu";219;"no"
"telephone";"may";"thu";147;"no"
"telephone";"may";"thu";190;"no"
"telephone";"may";"thu";339;"no"
"telephone";"may";"thu";198;"no"
"telephone";"may";"thu";141;"no"
"telephone";"may";"thu";255;"no"
"telephone";"may";"thu";1120;"yes"
"telephone";"may";"thu";369;"no"
"telephone";"may";"thu";226;"no"
"telephone";"may";"thu";215;"no"
"telephone";"may";"thu";306;"no"
"telephone";"may";"thu";249;"no"
"telephone";"may";"thu";143;"no"
"telephone";"may";"thu";162;"no"
"telephone";"may";"thu";81;"no"
"telephone";"may";"thu";124;"no"
"telephone";"may";"thu";124;"no"
"telephone";"may";"thu";33;"no"
"telephone";"may";"thu";393;"no"
"telephone";"may";"thu";784;"no"
"telephone";"may";"thu";87;"no"
"telephone";"may";"thu";108;"no"
"telephone";"may";"thu";207;"no"
"telephone";"may";"thu";278;"no"
"telephone";"may";"thu";196;"no"
"telephone";"may";"thu";149;"no"
"telephone";"may";"thu";154;"no"
"telephone";"may";"thu";287;"no"
"telephone";"may";"thu";229;"no"
"telephone";"may";"thu";21;"no"
"telephone";"may";"thu";191;"no"
"telephone";"may";"thu";147;"no"
"telephone";"may";"thu";93;"no"
"telephone";"may";"thu";665;"no"
"telephone";"may";"thu";131;"no"
"telephone";"may";"thu";160;"no"
"telephone";"may";"thu";74;"no"
"telephone";"may";"thu";60;"no"
"telephone";"may";"thu";97;"no"
"telephone";"may";"thu";82;"no"
"telephone";"may";"thu";475;"no"
"telephone";"may";"thu";111;"no"
"telephone";"may";"thu";140;"no"
"telephone";"may";"thu";110;"no"
"telephone";"may";"thu";64;"no"
"telephone";"may";"thu";149;"no"
"telephone";"may";"thu";156;"no"
"telephone";"may";"thu";63;"no"
"telephone";"may";"thu";362;"no"
"telephone";"may";"thu";712;"no"
"telephone";"may";"thu";338;"no"
"telephone";"may";"thu";102;"no"
"telephone";"may";"thu";446;"no"
"telephone";"may";"thu";249;"no"
"telephone";"may";"thu";176;"no"
"telephone";"may";"thu";1007;"no"
"telephone";"may";"thu";266;"no"
"telephone";"may";"thu";172;"no"
"telephone";"may";"thu";175;"no"
"telephone";"may";"thu";211;"no"
"telephone";"may";"thu";237;"no"
"telephone";"may";"thu";500;"no"
"telephone";"may";"thu";186;"no"
"telephone";"may";"thu";96;"no"
"telephone";"may";"thu";98;"no"
"telephone";"may";"thu";364;"no"
"telephone";"may";"thu";477;"no"
"telephone";"may";"thu";319;"no"
"telephone";"may";"thu";789;"no"
"telephone";"may";"thu";513;"yes"
"telephone";"may";"thu";280;"no"
"telephone";"may";"thu";170;"no"
"telephone";"may";"thu";365;"no"
"telephone";"may";"thu";63;"no"
"telephone";"may";"thu";159;"no"
"telephone";"may";"thu";177;"no"
"telephone";"may";"thu";108;"no"
"telephone";"may";"thu";194;"no"
"telephone";"may";"thu";366;"no"
"telephone";"may";"thu";213;"no"
"telephone";"may";"thu";166;"no"
"telephone";"may";"thu";141;"no"
"telephone";"may";"thu";168;"no"
"telephone";"may";"thu";468;"no"
"telephone";"may";"thu";180;"no"
"telephone";"may";"thu";195;"no"
"telephone";"may";"thu";352;"no"
"telephone";"may";"thu";91;"no"
"telephone";"may";"thu";93;"no"
"telephone";"may";"thu";288;"no"
"telephone";"may";"thu";218;"no"
"telephone";"may";"thu";289;"no"
"telephone";"may";"thu";130;"no"
"telephone";"may";"thu";208;"no"
"telephone";"may";"thu";177;"no"
"telephone";"may";"thu";442;"no"
"telephone";"may";"thu";101;"no"
"telephone";"may";"thu";166;"no"
"telephone";"may";"thu";756;"yes"
"telephone";"may";"thu";342;"no"
"telephone";"may";"thu";189;"no"
"telephone";"may";"thu";108;"no"
"telephone";"may";"thu";178;"no"
"telephone";"may";"thu";238;"no"
"telephone";"may";"thu";226;"no"
"telephone";"may";"thu";136;"no"
"telephone";"may";"thu";14;"no"
"telephone";"may";"thu";250;"no"
"telephone";"may";"thu";161;"no"
"telephone";"may";"thu";269;"no"
"telephone";"may";"thu";491;"no"
"telephone";"may";"thu";44;"no"
"telephone";"may";"thu";26;"no"
"telephone";"may";"thu";22;"no"
"telephone";"may";"thu";293;"no"
"telephone";"may";"thu";989;"no"
"telephone";"may";"thu";147;"no"
